rider_id,name,city,signup_date,rating
9637,Reyansh Nair,Pune,2024-03-21,3.89
9638,Aarav Verma,Delhi,2024-11-05,4.11
9639,Krishna Yadav,Delhi,2024-08-04,4.64
9640,Vihaan Patel,Hyderabad,2024-01-17,3.69
9641,Vihaan Patel,Hyderabad,2024-12-31,4.18
9642,Sai Singh,Bangalore,2024-01-08,3.56
9643,Ishaan Yadav,Delhi,2024-04-16,3.78
9644,Sai Patel,Pune,2024-02-22,3.52
9645,Reyansh Khan,Pune,2024-07-22,4.73
9646,Vihaan Nair,Delhi,2024-03-21,4.31
9647,Kabir Singh,Pune,2024-03-02,4.29
9648,Kabir Verma,Delhi,2024-12-20,3.61
9649,Arjun Singh,Pune,2024-06-30,4.23
9650,Sai Gupta,Delhi,2024-02-18,3.89
9651,Sai Joshi,Kolkata,2024-02-14,3.63
9652,Reyansh Nair,Mumbai,2024-12-10,4.25
9653,Vihaan Nair,Bangalore,2024-04-03,3.59
9654,Aarav Reddy,Hyderabad,2024-07-22,4.87
9655,Aditya Reddy,Bangalore,2024-11-30,4.79
9656,Ishaan Joshi,Delhi,2024-09-10,3.72
9657,Vivaan Yadav,Chennai,2024-06-21,3.72
9658,Vivaan Singh,Bangalore,2024-08-06,3.56
9659,Aditya Patel,Mumbai,2024-07-31,4.29
9660,Vivaan Verma,Kolkata,2024-01-17,4.22
9661,Kabir Gupta,Chennai,2024-11-10,3.53
9662,Kabir Yadav,Mumbai,2024-03-10,3.56
9663,Krishna Verma,Delhi,2024-11-09,4.8
9664,Ishaan Nair,Hyderabad,2024-08-04,4.9
9665,Ishaan Singh,Hyderabad,2024-01-26,4.33
9666,Ishaan Reddy,Mumbai,2024-07-19,3.94
9667,Vihaan Gupta,Delhi,2024-08-14,3.58
9668,Krishna Patel,Bangalore,2024-12-17,4.63
9669,Aarav Singh,Pune,2024-10-23,3.52
9670,Aarav Sharma,Bangalore,2024-03-20,4.77
9671,Reyansh Reddy,Hyderabad,2024-12-06,4.69
9672,Aarav Reddy,Chennai,2024-09-03,4.9
9673,Arjun Yadav,Kolkata,2024-09-09,3.99
9674,Krishna Joshi,Pune,2024-11-30,4.57
9675,Kabir Reddy,Mumbai,2024-09-28,3.85
9676,Vihaan Yadav,Mumbai,2024-08-24,4.83
9677,Aditya Joshi,Kolkata,2024-03-30,4.74
9678,Aditya Joshi,Hyderabad,2024-03-29,4.51
9679,Sai Khan,Mumbai,2024-03-30,3.67
9680,Vihaan Yadav,Chennai,2024-10-30,4.93
9681,Krishna Verma,Bangalore,2024-05-31,3.85
9682,Ishaan Yadav,Hyderabad,2024-02-13,4.68
9683,Kabir Khan,Hyderabad,2024-07-03,4.32
9684,Krishna Joshi,Delhi,2024-01-30,4.6
9685,Reyansh Singh,Hyderabad,2024-05-18,4.12
9686,Ishaan Singh,Hyderabad,2024-11-02,4.76
9687,Sai Sharma,Bangalore,2024-07-03,4.75
9688,Ishaan Singh,Pune,2024-06-21,4.24
9689,Aarav Gupta,Chennai,2024-01-20,4.2
9690,Kabir Joshi,Mumbai,2024-01-17,4.6
9691,Krishna Reddy,Mumbai,2024-02-29,4.45
9692,Vihaan Verma,Pune,2024-02-09,4.56
9693,Arjun Singh,Delhi,2024-01-02,3.85
9694,Reyansh Joshi,Hyderabad,2024-07-10,3.9
9695,Aarav Patel,Bangalore,2024-02-29,4.11
9696,Kabir Singh,Delhi,2024-02-16,3.99
9697,Reyansh Reddy,Delhi,2024-01-04,4.71
9698,Aarav Joshi,Delhi,2024-07-15,3.62
9699,Arjun Reddy,Kolkata,2024-07-17,4.08
9700,Vihaan Patel,Hyderabad,2024-04-26,3.64
9701,Ishaan Reddy,Delhi,2024-01-27,3.66
9702,Krishna Patel,Chennai,2024-02-02,4.17
9703,Kabir Khan,Bangalore,2024-11-04,4.2
9704,Aarav Verma,Kolkata,2024-05-08,3.67
9705,Kabir Verma,Mumbai,2024-12-06,4.33
9706,Aarav Sharma,Kolkata,2024-11-02,4.75
9707,Reyansh Gupta,Kolkata,2024-06-19,4.71
9708,Sai Reddy,Kolkata,2024-11-22,4.13
9709,Sai Joshi,Bangalore,2024-04-25,3.63
9710,Vihaan Verma,Delhi,2024-08-09,3.9
9711,Aarav Reddy,Chennai,2024-05-02,3.78
9712,Reyansh Gupta,Mumbai,2024-09-26,3.58
9713,Sai Nair,Mumbai,2024-07-31,3.75
9714,Aditya Singh,Bangalore,2024-10-24,4.83
9715,Krishna Khan,Mumbai,2024-08-13,4.5
9716,Aarav Verma,Hyderabad,2024-10-23,3.63
9717,Vihaan Reddy,Delhi,2024-06-21,4.57
9718,Kabir Joshi,Kolkata,2024-12-15,4.75
9719,Sai Reddy,Hyderabad,2024-12-21,4.98
9720,Ishaan Gupta,Pune,2024-06-10,4.44
9721,Kabir Patel,Hyderabad,2024-09-25,4.72
9722,Vihaan Patel,Hyderabad,2024-10-10,4.96
9723,Vivaan Patel,Mumbai,2024-06-11,3.89
9724,Vivaan Reddy,Bangalore,2024-05-14,4.55
9725,Arjun Verma,Bangalore,2024-09-13,4.95
9726,Vihaan Patel,Chennai,2024-08-13,4.9
9727,Vivaan Gupta,Kolkata,2024-08-15,4.83
9728,Vivaan Joshi,Mumbai,2024-05-15,4.52
9729,Kabir Verma,Bangalore,2024-07-24,4.86
9730,Aarav Yadav,Bangalore,2024-06-11,4.21
9731,Vihaan Khan,Mumbai,2024-01-03,4.84
9732,Vivaan Gupta,Hyderabad,2024-11-28,4.82
9733,Krishna Sharma,Hyderabad,2024-02-15,3.66
9734,Aarav Patel,Mumbai,2024-11-28,4.51
9735,Vihaan Yadav,Delhi,2024-08-19,4.79
9736,Ishaan Patel,Hyderabad,2024-12-06,3.74
9737,Sai Gupta,Pune,2024-05-05,4.07
9738,Arjun Sharma,Mumbai,2024-08-04,3.6
9739,Sai Khan,Kolkata,2024-02-02,3.69
9740,Aarav Gupta,Pune,2024-07-23,4.73
9741,Arjun Patel,Mumbai,2024-03-17,4.13
9742,Vihaan Khan,Kolkata,2024-05-23,4.53
9743,Vivaan Patel,Bangalore,2024-06-04,4.82
9744,Sai Khan,Chennai,2024-08-30,4.09
9745,Aditya Khan,Kolkata,2024-08-11,4.29
9746,Vihaan Sharma,Chennai,2024-03-05,4.14
9747,Aditya Patel,Kolkata,2024-05-30,3.62
9748,Arjun Nair,Mumbai,2024-09-18,3.84
9749,Sai Patel,Chennai,2024-11-01,4.55
9750,Aditya Singh,Bangalore,2024-11-10,4.88
9751,Reyansh Verma,Delhi,2024-08-04,3.6
9752,Arjun Nair,Bangalore,2024-09-10,3.99
9753,Vivaan Nair,Kolkata,2024-04-29,4.8
9754,Sai Sharma,Hyderabad,2024-10-24,3.55
9755,Arjun Patel,Mumbai,2024-06-14,4.54
9756,Krishna Patel,Delhi,2024-04-19,4.46
9757,Reyansh Singh,Chennai,2024-05-28,3.66
9758,Aarav Gupta,Pune,2024-12-16,4.4
9759,Aarav Gupta,Pune,2024-12-16,4.14
9760,Sai Gupta,Chennai,2024-12-16,4.06
9761,Ishaan Yadav,Delhi,2024-02-27,4.98
9762,Vivaan Verma,Chennai,2024-05-20,4.79
9763,Arjun Gupta,Bangalore,2024-05-22,4.76
9764,Vihaan Khan,Chennai,2024-05-03,3.83
9765,Kabir Gupta,Delhi,2024-12-01,4.15
9766,Krishna Sharma,Mumbai,2024-11-04,4.5
9767,Sai Reddy,Kolkata,2024-09-14,4.93
9768,Vivaan Gupta,Kolkata,2024-05-03,4.79
9769,Arjun Sharma,Kolkata,2024-01-25,4.35
9770,Aarav Patel,Chennai,2024-08-30,3.67
9771,Kabir Nair,Pune,2024-06-16,4.36
9772,Arjun Sharma,Chennai,2024-08-17,4.43
9773,Kabir Sharma,Bangalore,2024-03-27,4.59
9774,Sai Sharma,Pune,2024-12-02,4.03
9775,Aditya Yadav,Mumbai,2024-10-19,4.3
9776,Aditya Nair,Hyderabad,2024-08-16,4.26
9777,Vihaan Joshi,Pune,2024-07-22,4.45
9778,Arjun Patel,Hyderabad,2024-03-29,4.91
9779,Vivaan Joshi,Bangalore,2024-02-18,4.79
9780,Reyansh Reddy,Chennai,2024-01-19,4.23
9781,Kabir Sharma,Pune,2024-11-26,4.97
9782,Aarav Nair,Pune,2024-12-01,4.7
9783,Vivaan Reddy,Chennai,2024-02-15,4.73
9784,Kabir Verma,Pune,2024-08-23,3.71
9785,Aditya Reddy,Delhi,2024-10-10,3.86
9786,Aditya Verma,Hyderabad,2024-02-11,4.23
9787,Sai Sharma,Kolkata,2024-03-11,4.54
9788,Ishaan Verma,Kolkata,2024-04-19,4.84
9789,Reyansh Reddy,Chennai,2024-03-04,4.19
9790,Arjun Patel,Delhi,2024-02-29,3.92
9791,Krishna Gupta,Delhi,2024-03-30,3.72
9792,Krishna Singh,Chennai,2024-06-10,4.24
9793,Aditya Patel,Chennai,2024-05-10,4.84
9794,Aarav Joshi,Bangalore,2024-03-18,3.78
9795,Kabir Singh,Hyderabad,2024-08-12,3.89
9796,Ishaan Gupta,Mumbai,2024-07-08,4.43
9797,Arjun Reddy,Bangalore,2024-11-11,3.58
9798,Sai Joshi,Delhi,2024-12-05,4.49
9799,Vihaan Sharma,Kolkata,2024-06-17,4.65
9800,Sai Yadav,Hyderabad,2024-07-05,4.24
9801,Kabir Singh,Hyderabad,2024-12-27,3.94
9802,Krishna Singh,Hyderabad,2024-04-03,4.38
9803,Aditya Singh,Pune,2024-08-20,4.58
9804,Reyansh Patel,Delhi,2024-02-20,4.37
9805,Vihaan Verma,Mumbai,2024-02-13,3.65
9806,Vivaan Singh,Chennai,2024-11-21,3.81
9807,Aarav Gupta,Bangalore,2024-02-24,3.78
9808,Aarav Reddy,Kolkata,2024-12-12,3.89
9809,Arjun Yadav,Kolkata,2024-10-22,4.66
9810,Vivaan Reddy,Delhi,2024-05-27,3.71
9811,Aditya Singh,Kolkata,2024-03-05,3.76
9812,Ishaan Gupta,Kolkata,2024-01-18,3.87
9813,Krishna Sharma,Kolkata,2024-06-13,4.64
9814,Arjun Singh,Pune,2024-10-21,4.75
9815,Vihaan Gupta,Mumbai,2024-02-23,4.98
9816,Ishaan Gupta,Pune,2024-06-29,3.81
9817,Aditya Patel,Delhi,2024-11-12,4.92
9818,Reyansh Yadav,Delhi,2024-02-27,3.71
9819,Aarav Yadav,Mumbai,2024-11-28,4.43
9820,Vihaan Gupta,Mumbai,2024-11-01,4.06
9821,Vihaan Patel,Hyderabad,2024-11-15,4.76
9822,Arjun Joshi,Pune,2024-06-03,4.34
9823,Ishaan Sharma,Delhi,2024-05-06,4.17
9824,Krishna Singh,Pune,2024-05-22,3.68
9825,Vihaan Gupta,Mumbai,2024-04-24,4.51
9826,Arjun Nair,Delhi,2024-10-21,3.96
9827,Sai Khan,Mumbai,2024-07-06,4.16
9828,Aarav Sharma,Bangalore,2024-09-06,4.87
9829,Sai Yadav,Pune,2024-07-01,3.7
9830,Arjun Yadav,Chennai,2024-04-14,3.65
9831,Ishaan Sharma,Chennai,2024-03-04,4.33
9832,Kabir Singh,Pune,2024-04-01,4.99
9833,Aditya Yadav,Bangalore,2024-01-30,4.24
9834,Ishaan Reddy,Bangalore,2024-10-29,4.27
9835,Vihaan Gupta,Mumbai,2024-06-30,4.99
9836,Arjun Patel,Bangalore,2024-08-06,4.83
9837,Vihaan Sharma,Hyderabad,2024-04-30,4.66
9838,Reyansh Nair,Chennai,2024-07-14,4.84
9839,Reyansh Singh,Kolkata,2024-02-01,4.86
9840,Vivaan Joshi,Kolkata,2024-02-16,4.98
9841,Vivaan Patel,Pune,2024-08-08,4.0
9842,Aarav Joshi,Delhi,2024-04-22,4.24
9843,Vihaan Khan,Chennai,2024-02-28,3.59
9844,Krishna Joshi,Mumbai,2024-09-06,4.96
9845,Vihaan Gupta,Pune,2024-01-05,4.45
9846,Aarav Nair,Mumbai,2024-04-18,4.72
9847,Aditya Sharma,Mumbai,2024-10-24,3.93
9848,Ishaan Reddy,Mumbai,2024-07-08,4.22
9849,Reyansh Reddy,Kolkata,2024-02-19,3.91
9850,Arjun Reddy,Bangalore,2024-12-20,4.15
9851,Krishna Singh,Delhi,2024-05-18,4.04
9852,Aarav Nair,Bangalore,2024-06-13,4.75
9853,Kabir Sharma,Bangalore,2024-10-21,4.57
9854,Reyansh Gupta,Pune,2024-04-22,4.45
9855,Aarav Gupta,Delhi,2024-03-07,4.86
9856,Kabir Verma,Hyderabad,2024-01-18,4.32
9857,Kabir Sharma,Kolkata,2024-12-04,3.85
9858,Sai Sharma,Pune,2024-12-22,3.65
9859,Reyansh Yadav,Kolkata,2024-11-05,4.7
9860,Arjun Verma,Hyderabad,2024-05-14,3.99
9861,Krishna Yadav,Kolkata,2024-12-26,3.62
9862,Arjun Khan,Delhi,2024-08-16,3.55
9863,Arjun Sharma,Chennai,2024-06-10,4.04
9864,Sai Verma,Hyderabad,2024-02-13,4.23
9865,Aarav Joshi,Kolkata,2024-05-23,3.76
9866,Reyansh Gupta,Kolkata,2024-02-29,3.97
9867,Vihaan Sharma,Mumbai,2024-11-01,3.61
9868,Vivaan Khan,Kolkata,2024-05-11,3.55
9869,Ishaan Sharma,Hyderabad,2024-11-18,4.45
9870,Kabir Patel,Kolkata,2024-01-10,3.88
9871,Reyansh Verma,Bangalore,2024-05-19,4.28
9872,Aarav Sharma,Mumbai,2024-01-03,4.83
9873,Aarav Khan,Chennai,2024-01-20,4.12
9874,Arjun Joshi,Hyderabad,2024-07-02,4.08
9875,Arjun Yadav,Kolkata,2024-04-18,4.16
9876,Sai Nair,Mumbai,2024-03-28,3.92
9877,Kabir Joshi,Delhi,2024-10-09,4.79
9878,Reyansh Reddy,Bangalore,2024-07-21,4.17
9879,Vivaan Singh,Pune,2024-01-31,3.56
9880,Kabir Verma,Chennai,2024-08-28,3.62
9881,Vivaan Reddy,Chennai,2024-09-16,4.84
9882,Sai Reddy,Chennai,2024-07-15,4.49
9883,Ishaan Patel,Bangalore,2024-01-31,4.35
9884,Aarav Khan,Delhi,2024-11-04,3.66
9885,Krishna Patel,Kolkata,2024-01-12,4.25
9886,Reyansh Khan,Hyderabad,2024-02-06,4.92
9887,Reyansh Singh,Kolkata,2024-09-04,4.66
9888,Aarav Singh,Kolkata,2024-02-21,4.73
9889,Vihaan Patel,Pune,2024-12-24,4.19
9890,Aarav Reddy,Bangalore,2024-08-29,3.96
9891,Vivaan Nair,Pune,2024-07-11,3.88
9892,Arjun Nair,Pune,2024-05-29,4.13
9893,Ishaan Joshi,Kolkata,2024-07-06,3.77
9894,Arjun Patel,Chennai,2024-12-15,4.31
9895,Ishaan Patel,Kolkata,2024-04-04,3.63
9896,Krishna Reddy,Bangalore,2024-05-03,4.91
9897,Arjun Gupta,Chennai,2024-12-15,4.39
9898,Aditya Joshi,Hyderabad,2024-12-29,4.62
9899,Kabir Patel,Chennai,2024-06-15,4.79
9900,Ishaan Joshi,Bangalore,2024-06-02,3.53
9901,Kabir Khan,Hyderabad,2024-01-03,4.01
9902,Arjun Nair,Delhi,2024-10-05,4.82
9903,Aditya Khan,Pune,2024-10-23,4.61
9904,Krishna Yadav,Mumbai,2024-09-14,4.47
9905,Vihaan Gupta,Hyderabad,2024-09-01,4.5
9906,Krishna Nair,Kolkata,2024-12-10,3.88
9907,Krishna Singh,Hyderabad,2024-10-19,4.3
9908,Vihaan Khan,Kolkata,2024-06-13,3.72
9909,Kabir Patel,Kolkata,2024-02-27,4.31
9910,Reyansh Reddy,Kolkata,2024-03-03,4.31
9911,Arjun Gupta,Hyderabad,2024-08-16,4.71
9912,Reyansh Nair,Kolkata,2024-08-09,3.59
9913,Vivaan Joshi,Mumbai,2024-11-08,4.4
9914,Aditya Nair,Kolkata,2024-07-05,3.88
9915,Kabir Joshi,Delhi,2024-06-24,3.67
9916,Kabir Gupta,Kolkata,2024-08-10,4.89
9917,Ishaan Verma,Hyderabad,2024-01-08,4.63
9918,Sai Joshi,Mumbai,2024-08-17,3.54
9919,Reyansh Singh,Kolkata,2024-07-10,4.84
9920,Reyansh Gupta,Mumbai,2024-10-29,4.49
9921,Krishna Gupta,Hyderabad,2024-05-22,4.88
9922,Arjun Sharma,Bangalore,2024-02-26,4.71
9923,Aarav Reddy,Bangalore,2024-08-27,4.99
9924,Vivaan Verma,Bangalore,2024-01-10,4.94
9925,Kabir Khan,Mumbai,2024-05-11,4.46
9926,Kabir Yadav,Bangalore,2024-11-13,4.19
9927,Aditya Verma,Hyderabad,2024-06-14,4.99
9928,Krishna Khan,Bangalore,2024-04-20,4.9
9929,Arjun Verma,Bangalore,2024-10-08,4.6
9930,Krishna Nair,Kolkata,2024-12-29,4.91
9931,Reyansh Singh,Delhi,2024-12-10,4.74
9932,Arjun Reddy,Mumbai,2024-12-19,4.56
9933,Aarav Joshi,Bangalore,2024-06-19,4.93
9934,Krishna Reddy,Hyderabad,2024-01-06,4.89
9935,Aditya Yadav,Chennai,2024-08-28,4.56
9936,Krishna Nair,Pune,2024-03-14,3.99
9937,Ishaan Gupta,Mumbai,2024-09-16,4.92
9938,Kabir Khan,Kolkata,2024-10-11,4.91
9939,Reyansh Nair,Mumbai,2024-03-21,3.85
9940,Kabir Yadav,Mumbai,2024-08-04,4.68
9941,Krishna Nair,Chennai,2024-04-05,4.81
9942,Ishaan Reddy,Chennai,2024-05-15,4.86
9943,Arjun Singh,Chennai,2024-11-03,4.04
9944,Krishna Joshi,Kolkata,2024-01-29,4.1
9945,Reyansh Verma,Delhi,2024-02-22,4.22
9946,Ishaan Khan,Delhi,2024-08-27,3.92
9947,Reyansh Khan,Pune,2024-02-24,4.99
9948,Vivaan Nair,Delhi,2024-10-27,4.92
9949,Kabir Verma,Mumbai,2024-08-07,4.78
9950,Krishna Reddy,Bangalore,2024-12-17,4.41
9951,Aarav Patel,Hyderabad,2024-06-25,4.41
9952,Reyansh Joshi,Hyderabad,2024-06-27,4.3
9953,Kabir Yadav,Delhi,2024-09-02,3.81
9954,Aarav Sharma,Pune,2024-09-01,3.59
9955,Arjun Joshi,Mumbai,2024-04-20,3.71
9956,Arjun Singh,Delhi,2024-09-02,4.75
9957,Kabir Reddy,Kolkata,2024-08-09,4.67
9958,Arjun Patel,Pune,2024-11-15,3.51
9959,Reyansh Joshi,Chennai,2024-12-22,4.03
9960,Kabir Patel,Mumbai,2024-11-08,4.47
9961,Kabir Khan,Hyderabad,2024-03-30,4.85
9962,Vihaan Patel,Mumbai,2024-01-21,4.31
9963,Krishna Joshi,Mumbai,2024-10-10,3.89
9964,Kabir Verma,Mumbai,2024-07-01,4.97
9965,Aditya Sharma,Kolkata,2024-11-30,3.78
9966,Kabir Sharma,Bangalore,2024-04-28,4.4
9967,Reyansh Nair,Chennai,2024-07-16,4.37
9968,Vihaan Joshi,Bangalore,2024-03-19,4.74
9969,Vihaan Gupta,Bangalore,2024-10-12,4.82
9970,Arjun Reddy,Pune,2024-12-12,4.25
9971,Vihaan Gupta,Chennai,2024-07-16,4.22
9972,Ishaan Verma,Mumbai,2024-06-05,4.6
9973,Aditya Gupta,Hyderabad,2024-01-05,4.69
9974,Vivaan Gupta,Pune,2024-12-16,3.81
9975,Reyansh Reddy,Bangalore,2024-02-08,3.57
9976,Sai Singh,Delhi,2024-06-17,4.14
9977,Kabir Reddy,Bangalore,2024-11-12,4.79
9978,Arjun Yadav,Delhi,2024-12-01,4.54
9979,Reyansh Yadav,Chennai,2024-03-14,4.19
9980,Krishna Joshi,Delhi,2024-12-28,4.6
9981,Ishaan Joshi,Kolkata,2024-12-06,3.9
9982,Vivaan Reddy,Kolkata,2024-10-31,4.29
9983,Krishna Reddy,Pune,2024-08-11,4.23
9984,Krishna Yadav,Hyderabad,2024-05-11,4.88
9985,Aarav Khan,Mumbai,2024-02-12,4.16
9986,Aditya Joshi,Hyderabad,2024-12-26,4.8
9987,Sai Reddy,Kolkata,2024-07-14,4.62
9988,Sai Gupta,Delhi,2024-02-21,3.61
9989,Aarav Reddy,Mumbai,2024-09-20,3.93
9990,Vivaan Sharma,Hyderabad,2024-05-15,4.71
9991,Vivaan Reddy,Pune,2024-10-17,4.66
9992,Vihaan Singh,Hyderabad,2024-05-23,3.58
9993,Reyansh Verma,Hyderabad,2024-04-02,4.29
9994,Arjun Joshi,Hyderabad,2024-02-21,3.83
9995,Sai Sharma,Mumbai,2024-07-02,4.37
9996,Vihaan Patel,Chennai,2024-07-08,3.62
9997,Sai Yadav,Bangalore,2024-02-28,4.05
9998,Vihaan Patel,Kolkata,2024-08-14,3.83
9999,Aarav Patel,Chennai,2024-01-30,4.54
10000,Kabir Singh,Mumbai,2024-05-20,4.86
10001,Sai Nair,Mumbai,2024-08-18,4.7
10002,Aarav Reddy,Mumbai,2024-04-29,4.56
10003,Krishna Singh,Hyderabad,2024-12-24,3.82
10004,Krishna Sharma,Mumbai,2024-10-31,4.76
10005,Vivaan Khan,Pune,2024-01-03,3.76
10006,Vivaan Yadav,Pune,2024-03-21,4.78
10007,Arjun Sharma,Mumbai,2024-03-22,4.12
10008,Ishaan Nair,Bangalore,2024-04-16,3.9
10009,Kabir Nair,Hyderabad,2024-12-20,3.58
10010,Sai Patel,Bangalore,2024-11-28,3.87
10011,Aarav Khan,Kolkata,2024-10-04,4.21
10012,Ishaan Sharma,Kolkata,2024-02-02,3.55
10013,Sai Sharma,Mumbai,2024-06-04,4.84
10014,Vivaan Patel,Pune,2024-05-04,4.92
10015,Reyansh Sharma,Kolkata,2024-11-08,4.95
10016,Reyansh Joshi,Kolkata,2024-09-03,3.79
10017,Arjun Gupta,Hyderabad,2024-12-25,4.41
10018,Aarav Verma,Bangalore,2024-08-01,4.87
10019,Reyansh Reddy,Bangalore,2024-06-19,4.21
10020,Arjun Reddy,Delhi,2024-01-05,3.96
10021,Aarav Nair,Pune,2024-05-13,4.82
10022,Ishaan Nair,Kolkata,2024-12-05,3.66
10023,Sai Khan,Mumbai,2024-09-08,4.61
10024,Krishna Gupta,Mumbai,2024-03-22,4.69
10025,Ishaan Yadav,Kolkata,2024-06-02,4.68
10026,Aarav Verma,Pune,2024-07-14,3.53
10027,Kabir Gupta,Chennai,2024-02-08,4.68
10028,Sai Gupta,Mumbai,2024-06-18,4.33
10029,Krishna Yadav,Hyderabad,2024-07-24,4.78
10030,Aarav Khan,Bangalore,2024-06-15,4.6
10031,Arjun Khan,Chennai,2024-02-16,3.71
10032,Aditya Nair,Hyderabad,2024-05-13,4.69
10033,Ishaan Yadav,Mumbai,2024-01-10,4.55
10034,Vivaan Verma,Kolkata,2024-01-23,3.69
10035,Ishaan Nair,Kolkata,2024-08-12,4.82
10036,Ishaan Khan,Pune,2024-07-29,4.92
10037,Aarav Khan,Delhi,2024-08-15,3.88
10038,Kabir Yadav,Mumbai,2024-07-29,3.94
10039,Krishna Nair,Chennai,2024-01-03,4.31
10040,Aarav Sharma,Hyderabad,2024-08-12,4.3
10041,Vihaan Nair,Bangalore,2024-05-15,4.37
10042,Vihaan Joshi,Chennai,2024-03-19,4.48
10043,Reyansh Nair,Chennai,2024-08-27,3.66
10044,Sai Khan,Mumbai,2024-01-25,4.8
10045,Sai Sharma,Mumbai,2024-02-12,4.69
10046,Aarav Patel,Chennai,2024-08-09,4.75
10047,Sai Patel,Chennai,2024-08-22,4.61
10048,Aarav Gupta,Hyderabad,2024-01-04,4.33
10049,Ishaan Khan,Bangalore,2024-04-01,4.04
10050,Vivaan Yadav,Chennai,2024-08-11,4.14
10051,Krishna Sharma,Hyderabad,2024-09-04,4.14
10052,Vivaan Joshi,Chennai,2024-03-08,3.74
10053,Ishaan Singh,Bangalore,2024-03-31,4.38
10054,Arjun Singh,Mumbai,2024-03-01,4.93
10055,Aditya Patel,Bangalore,2024-10-30,3.74
10056,Sai Joshi,Hyderabad,2024-03-31,4.3
10057,Reyansh Gupta,Bangalore,2024-04-10,4.68
10058,Ishaan Joshi,Mumbai,2024-01-28,3.76
10059,Sai Joshi,Pune,2024-01-24,4.71
10060,Krishna Nair,Pune,2024-05-26,4.6
10061,Ishaan Sharma,Mumbai,2024-09-30,3.76
10062,Sai Nair,Kolkata,2024-03-25,3.69
10063,Vihaan Nair,Mumbai,2024-09-29,4.61
10064,Ishaan Sharma,Delhi,2024-10-13,4.04
10065,Aarav Patel,Kolkata,2024-12-02,4.11
10066,Aditya Sharma,Chennai,2024-11-28,4.48
10067,Krishna Sharma,Delhi,2024-05-03,4.85
10068,Kabir Verma,Pune,2024-06-21,3.66
10069,Reyansh Gupta,Hyderabad,2024-03-04,4.63
10070,Reyansh Reddy,Pune,2024-08-11,4.11
10071,Ishaan Nair,Kolkata,2024-06-26,4.62
10072,Aarav Reddy,Kolkata,2024-07-16,4.04
10073,Ishaan Gupta,Delhi,2024-07-11,4.89
10074,Kabir Reddy,Delhi,2024-02-01,3.99
10075,Sai Sharma,Kolkata,2024-05-21,4.32
10076,Reyansh Joshi,Bangalore,2024-01-11,3.53
10077,Ishaan Gupta,Kolkata,2024-08-12,3.81
10078,Ishaan Gupta,Mumbai,2024-11-28,4.73
10079,Vihaan Khan,Mumbai,2024-10-01,4.63
10080,Aarav Nair,Hyderabad,2024-01-27,3.98
10081,Ishaan Khan,Delhi,2024-05-29,4.78
10082,Vihaan Sharma,Kolkata,2024-10-15,3.51
10083,Aarav Singh,Chennai,2024-08-08,4.72
10084,Reyansh Sharma,Chennai,2024-11-28,4.3
10085,Krishna Sharma,Hyderabad,2024-12-22,3.91
10086,Vihaan Gupta,Bangalore,2024-12-15,4.44
10087,Arjun Khan,Hyderabad,2024-01-03,4.83
10088,Sai Yadav,Kolkata,2024-01-27,3.86
10089,Krishna Sharma,Delhi,2024-05-14,4.23
10090,Kabir Sharma,Delhi,2024-09-28,4.77
10091,Arjun Verma,Mumbai,2024-08-05,5.0
10092,Aarav Verma,Chennai,2024-01-03,4.69
10093,Kabir Yadav,Bangalore,2024-03-01,4.87
10094,Arjun Gupta,Delhi,2024-06-17,4.85
10095,Aarav Yadav,Bangalore,2024-09-17,3.77
10096,Aarav Nair,Delhi,2024-06-06,4.27
10097,Sai Sharma,Hyderabad,2024-09-13,3.75
10098,Vihaan Reddy,Mumbai,2024-06-10,4.06
10099,Ishaan Verma,Mumbai,2024-03-12,3.98
10100,Aarav Patel,Delhi,2024-07-08,3.99
10101,Krishna Patel,Mumbai,2024-05-09,4.7
10102,Ishaan Gupta,Chennai,2024-10-10,4.64
10103,Aarav Verma,Mumbai,2024-06-25,3.81
10104,Vivaan Yadav,Chennai,2024-11-14,3.9
10105,Aarav Verma,Chennai,2024-09-19,3.64
10106,Vivaan Reddy,Mumbai,2024-05-28,4.95
10107,Krishna Khan,Chennai,2024-01-02,4.89
10108,Sai Patel,Bangalore,2024-05-20,4.14
10109,Vihaan Singh,Kolkata,2024-11-05,4.66
10110,Reyansh Joshi,Delhi,2024-08-30,4.68
10111,Ishaan Joshi,Pune,2024-07-14,3.9
10112,Ishaan Gupta,Kolkata,2024-04-25,4.42
10113,Kabir Reddy,Chennai,2024-01-22,4.05
10114,Kabir Sharma,Hyderabad,2024-04-14,4.97
10115,Reyansh Singh,Hyderabad,2024-07-06,4.72
10116,Vivaan Reddy,Bangalore,2024-08-12,4.74
10117,Vihaan Gupta,Delhi,2024-03-04,4.41
10118,Kabir Patel,Delhi,2024-06-01,4.47
10119,Vivaan Joshi,Delhi,2024-10-01,4.84
10120,Kabir Khan,Kolkata,2024-07-18,3.78
10121,Vihaan Nair,Bangalore,2024-06-01,4.52
10122,Vivaan Khan,Chennai,2024-04-09,4.95
10123,Kabir Khan,Bangalore,2024-12-20,4.93
10124,Vivaan Verma,Mumbai,2024-10-09,4.63
10125,Sai Patel,Bangalore,2024-10-25,4.07
10126,Vivaan Yadav,Hyderabad,2024-04-29,4.43
